Time,P,V,C
12-16-59-40,6.185052871704102,5.109889984130859,25.588279724121094
12-16-59-40,6.53753662109375,5.6813201904296875,22.657875061035156
12-16-59-40,6.876668930053711,5.615383148193359,23.150184631347656
12-16-59-40,7.219615936279297,3.9890098571777344,27.79193878173828
12-16-59-40,7.5064849853515625,4.978023529052734,23.665931701660156
12-16-59-40,7.849813461303711,5.461540222167969,22.72820281982422
12-16-59-40,8.20687484741211,4.824176788330078,27.22930145263672
12-16-59-40,8.485733032226562,4.9340667724609375,27.95604705810547
12-16-59-40,8.838598251342773,5.923076629638672,23.056411743164062
12-16-59-40,9.233043670654297,6.0549468994140625,22.071792602539062
12-16-59-40,9.525253295898438,4.0549468994140625,29.198532104492188
12-16-59-40,9.845693588256836,5.879119873046875,22.23590087890625
12-16-59-40,10.225643157958984,5.483516693115234,22.071792602539062
12-16-59-40,10.548751831054688,5.175823211669922,24.603660583496094
12-16-59-40,10.852025985717773,4.780220031738281,26.619781494140625
12-16-59-41,11.217479705810547,5.901100158691406,20.665199279785156
12-16-59-41,11.579118728637695,5.527473449707031,24.298904418945312
12-16-59-41,11.903753280639648,5.285713195800781,24.697433471679688
12-16-59-41,12.26119613647461,5.8131866455078125,22.25933837890625
12-16-59-41,-12.399290084838867,4.648349761962891,26.057144165039062
12-16-59-41,-12.047188758850098,5.395603179931641,23.056411743164062
12-16-59-41,-11.704241752624512,5.417583465576172,23.22051239013672
12-16-59-41,-11.40363883972168,4.5604400634765625,26.901100158691406
12-16-59-41,-11.061837196350098,5.637363433837891,22.681320190429688
12-16-59-41,-10.692187309265137,6.450550079345703,20.665199279785156
12-16-59-41,-10.37098503112793,4.0549468994140625,29.99560546875
12-16-59-41,-10.06771183013916,5.879119873046875,21.74359130859375
12-16-59-41,-9.694247245788574,6.406593322753906,20.407325744628906
12-16-59-41,-9.346342086791992,4.164836883544922,28.0029296875
12-16-59-41,-9.073586463928223,5.527473449707031,23.314285278320312
12-16-59-41,-8.752002716064453,5.395603179931641,22.118682861328125
12-16-59-42,-8.361753463745117,5.219779968261719,23.97069549560547
12-16-59-42,-8.071831703186035,4.648349761962891,26.71355438232422
12-16-59-42,-7.759021759033203,5.835163116455078,23.056411743164062
12-16-59-42,-7.38288688659668,6.1868133544921875,21.860809326171875
12-16-59-42,-7.0395588874816895,5.395603179931641,23.47838592529297
12-16-59-42,-6.714160442352295,5.395603179931641,22.54065704345703
12-16-59-42,-6.35938835144043,5.571430206298828,21.602928161621094
12-16-59-42,-6.0389485359191895,5.263736724853516,24.01758575439453
12-16-59-42,-5.708972454071045,4.824176788330078,23.22051239013672
12-16-59-42,-5.36182975769043,5.219779968261719,22.47032928466797
12-16-59-42,-5.084115505218506,3.879119873046875,27.20586395263672
12-16-59-42,-4.748416900634766,5.6813201904296875,21.813919067382812
12-16-59-42,-4.386396408081055,6.164836883544922,21.438827514648438
12-16-59-42,-4.074349403381348,4.362636566162109,28.846885681152344
12-16-59-42,-3.7561988830566406,5.461540222167969,22.446884155273438
12-16-59-42,-3.3827342987060547,5.967033386230469,21.25128173828125
12-16-59-43,-3.050469398498535,4.428569793701172,29.76116943359375
12-16-59-43,-2.765125274658203,4.516483306884766,26.830772399902344
12-16-59-43,-2.418745994567871,6.032966613769531,21.74359130859375
12-16-59-43,-2.031548500061035,5.417583465576172,25.72893524169922
12-16-59-43,-1.7233161926269531,5.043956756591797,25.23663330078125
12-16-59-43,-1.3914318084716797,5.989009857177734,21.22783660888672
12-16-59-43,-1.0030899047851562,5.395603179931641,24.01758575439453
12-16-59-43,-0.6666288375854492,5.197803497314453,25.142860412597656
12-16-59-43,-0.3435182571411133,5.6813201904296875,22.23590087890625
12-16-59-43,0.01735687255859375,5.263736724853516,24.95531463623047
12-16-59-43,0.3439006805419922,5.989009857177734,21.01685333251953
12-16-59-43,0.6776914596557617,5.461540222167969,22.610992431640625
12-16-59-43,1.0194931030273438,4.5604400634765625,25.869598388671875
12-16-59-43,1.2911043167114258,4.9340667724609375,24.4864501953125
12-16-59-43,1.6252765655517578,5.395603179931641,23.173629760742188
12-16-59-43,1.9842453002929688,5.351650238037109,23.52527618408203
12-16-59-44,2.2413597106933594,3.5934066772460938,29.362640380859375
12-16-59-44,2.5404367446899414,4.9340667724609375,24.697433471679688
12-16-59-44,2.9093236923217773,6.582416534423828,20.876190185546875
12-16-59-44,3.246929168701172,4.164836883544922,29.104759216308594
12-16-59-44,3.55706787109375,5.835163116455078,22.564102172851562
12-16-59-44,3.912221908569336,6.582416534423828,19.164833068847656
12-16-59-44,4.284542083740234,4.846153259277344,25.939926147460938
12-16-59-44,4.598115921020508,5.835163116455078,22.75164794921875
12-16-59-44,4.904058456420898,5.461540222167969,22.00146484375
12-16-59-44,5.272945404052734,5.043956756591797,24.27545928955078
12-16-59-44,5.576601028442383,5.351650238037109,23.24395751953125
12-16-59-44,5.882925033569336,4.428569793701172,24.22856903076172
12-16-59-44,6.232738494873047,5.131866455078125,22.798538208007812
12-16-59-44,6.5299072265625,5.527473449707031,24.111358642578125
12-16-59-44,6.867513656616211,5.0659332275390625,24.931869506835938
12-16-59-44,7.227626800537109,5.527473449707031,23.619049072265625
12-16-59-45,7.50762939453125,4.4945068359375,27.557510375976562
12-16-59-45,7.851339340209961,5.571430206298828,22.423446655273438
12-16-59-45,8.211833953857422,5.8131866455078125,22.845420837402344
12-16-59-45,8.50213623046875,4.142856597900391,28.70623016357422
12-16-59-45,8.815710067749023,5.329669952392578,23.595603942871094
12-16-59-45,9.183450698852539,6.3186798095703125,21.157508850097656
12-16-59-45,9.522201538085938,3.9450531005859375,29.948715209960938
12-16-59-45,9.807926177978516,4.912086486816406,27.135528564453125
12-16-59-45,10.149347305297852,5.483516693115234,23.197067260742188
12-16-59-45,10.522048950195312,5.351650238037109,25.377288818359375
12-16-59-45,10.828756332397461,5.6813201904296875,24.931869506835938
12-16-59-45,11.145380020141602,5.8131866455078125,23.408058166503906
12-16-59-45,11.539443969726562,4.912086486816406,24.158241271972656
12-16-59-45,11.858739852905273,5.197803497314453,23.73626708984375
12-16-59-45,12.169641494750977,5.109889984130859,25.96337127685547
12-16-59-45,-12.480545043945312,5.175823211669922,24.79120635986328
12-16-59-46,-12.182612419128418,5.285713195800781,24.27545928955078
12-16-59-46,-11.854925155639648,4.296703338623047,26.408790588378906
12-16-59-46,-11.515411376953125,5.197803497314453,23.642494201660156
12-16-59-46,-11.24532699584961,4.5604400634765625,29.29230499267578
12-16-59-46,-10.93747615814209,5.615383148193359,25.306961059570312
12-16-59-46,-10.572785377502441,6.25274658203125,22.868865966796875
12-16-59-46,-10.258068084716797,3.8571434020996094,33.76996612548828
12-16-59-46,-9.972724914550781,5.263736724853516,24.79120635986328
12-16-59-46,-9.621767044067383,5.989009857177734,23.361175537109375
12-16-59-46,-9.25326156616211,4.406593322753906,30.79267120361328
12-16-59-46,-8.998054504394531,4.362636566162109,29.854942321777344
12-16-59-46,-8.689440727233887,5.769229888916016,25.611724853515625
12-16-59-46,-8.304913520812988,6.274726867675781,23.97069549560547
12-16-59-46,-7.978370189666748,5.175823211669922,27.674728393554688
12-16-59-46,-7.6651787757873535,4.296703338623047,29.643959045410156
12-16-59-46,-7.29056978225708,6.230770111083984,23.150184631347656
12-16-59-47,-6.975471019744873,4.780220031738281,28.800003051757812
12-16-59-47,-6.646639347076416,5.197803497314453,27.346519470214844
12-16-59-47,-6.307507514953613,6.384616851806641,24.298904418945312
12-16-59-47,-5.986305236816406,4.5604400634765625,29.409523010253906
12-16-59-47,-5.6494622230529785,4.9340667724609375,25.846153259277344
12-16-59-47,-5.318341255187988,5.461540222167969,24.4864501953125
12-16-59-47,-5.0322346687316895,3.5054931640625,32.31648254394531
12-16-59-47,-4.756809234619141,5.967033386230469,24.95531463623047
12-16-59-47,-4.411574363708496,5.879119873046875,25.049087524414062
12-16-59-47,-4.049935340881348,4.582416534423828,29.78461456298828
12-16-59-47,-3.7970170974731445,5.109889984130859,27.885711669921875
12-16-59-47,-3.47772216796875,5.043956756591797,27.557510375976562
12-16-59-47,-3.096628189086914,5.8131866455078125,25.51795196533203
12-16-59-47,-2.824254035949707,4.164836883544922,33.27765655517578
12-16-59-47,-2.544632911682129,5.109889984130859,27.76850128173828
12-16-59-47,-2.199397087097168,6.384616851806641,23.923812866210938
12-16-59-48,-1.8324174880981445,4.406593322753906,31.26153564453125
12-16-59-48,-1.535630226135254,4.208789825439453,29.03443145751953
12-16-59-48,-1.2350273132324219,5.351650238037109,27.299636840820312
12-16-59-48,-0.8611812591552734,5.923076629638672,27.815383911132812
12-16-59-48,-0.51708984375,5.989009857177734,27.72161102294922
12-16-59-48,-0.16269969940185547,6.25274658203125,24.673995971679688
12-16-59-48,0.19588756561279297,5.395603179931641,27.01831817626953
12-16-59-48,0.5304412841796875,5.461540222167969,25.4945068359375
12-16-59-48,0.8562221527099609,4.714286804199219,27.323074340820312
12-16-59-48,1.1755170822143555,4.142856597900391,29.175094604492188
12-16-59-48,1.4154653549194336,4.516483306884766,30.816116333007812
12-16-59-48,1.7664222717285156,5.527473449707031,27.932601928710938
12-16-59-48,2.1520938873291016,5.6813201904296875,27.604393005371094
12-16-59-48,2.408827781677246,4.076923370361328,34.168495178222656
12-16-59-48,2.7342262268066406,6.450550079345703,25.588279724121094
12-16-59-48,3.1343936920166016,6.6923065185546875,24.04102325439453
12-16-59-49,3.446822166442871,3.2857131958007812,35.387542724609375
12-16-59-49,3.742847442626953,5.417583465576172,27.112091064453125
12-16-59-49,4.100671768188477,6.604396820068359,23.572158813476562
12-16-59-49,4.469940185546875,4.846153259277344,30.558242797851562
12-16-59-49,4.778553009033203,5.0,29.643959045410156
12-16-59-49,5.101663589477539,6.098899841308594,24.74432373046875
12-16-59-49,5.467498779296875,4.758243560791016,29.71428680419922
12-16-59-49,5.801670074462891,4.868133544921875,29.315750122070312
12-16-59-49,6.115625381469727,6.1868133544921875,25.98681640625
12-16-59-49,6.449798583984375,4.296703338623047,31.003662109375
12-16-59-49,6.788166046142578,5.175823211669922,26.338462829589844
12-16-59-49,7.122720718383789,5.901100158691406,25.822708129882812
12-16-59-49,7.45574951171875,5.175823211669922,29.597068786621094
12-16-59-49,7.730792999267578,5.329669952392578,26.619781494140625
12-16-59-49,8.079843521118164,5.967033386230469,24.25201416015625
12-16-59-49,8.442626953125,4.868133544921875,28.401466369628906
12-16-59-50,8.662736892700195,2.7802200317382812,34.4967041015625
12-16-59-50,8.931295394897461,5.0,25.47106170654297
12-16-59-50,9.287212371826172,6.0549468994140625,24.25201416015625
12-16-59-50,9.646944046020508,3.9450531005859375,34.21538543701172
12-16-59-50,9.921987533569336,4.912086486816406,28.96410369873047
12-16-59-50,10.268749237060547,6.120880126953125,24.861541748046875
12-16-59-50,10.670442581176758,5.285713195800781,28.635894775390625
12-16-59-50,10.985923767089844,4.582416534423828,32.105491638183594
12-16-59-50,11.306743621826172,6.384616851806641,25.002197265625
12-16-59-50,11.709583282470703,5.8131866455078125,27.698165893554688
12-16-59-50,12.060539245605469,6.274726867675781,26.150917053222656
12-16-59-50,12.397764205932617,5.6813201904296875,25.330406188964844
12-16-59-50,-12.25204086303711,5.219779968261719,27.627838134765625
12-16-59-50,-11.930075645446777,4.824176788330078,26.549453735351562
12-16-59-50,-11.611543655395508,5.461540222167969,25.447616577148438
12-16-59-50,-11.2964448928833,4.142856597900391,31.47252655029297
12-16-59-51,-11.06069278717041,4.868133544921875,28.4952392578125
12-16-59-51,-10.726139068603516,5.175823211669922,27.698165893554688
12-16-59-51,-10.338178634643555,5.615383148193359,24.97875213623047
12-16-59-51,-10.088693618774414,2.956043243408203,35.153114318847656
12-16-59-51,-9.804112434387207,6.164836883544922,26.104026794433594
12-16-59-51,-9.425688743591309,6.274726867675781,25.142860412597656
12-16-59-51,-9.059090614318848,4.164836883544922,33.090110778808594
12-16-59-51,-8.780231475830078,4.582416534423828,31.51941680908203
12-16-59-51,-8.434996604919434,5.6813201904296875,25.98681640625
12-16-59-51,-8.032539367675781,5.043956756591797,31.191207885742188
12-16-59-51,-7.72774076461792,4.824176788330078,32.152381896972656
12-16-59-51,-7.396238803863525,5.571430206298828,26.22124481201172
12-16-59-51,-6.992637634277344,5.417583465576172,28.049819946289062
12-16-59-51,-6.633668899536133,5.219779968261719,29.151649475097656
12-16-59-51,-6.288815021514893,6.538459777832031,25.400733947753906
12-16-59-51,-5.911154270172119,5.461540222167969,30.159706115722656
12-16-59-52,-5.530060291290283,6.25274658203125,26.29157257080078
12-16-59-52,-5.160791873931885,6.230770111083984,25.846153259277344
12-16-59-52,-4.85370397567749,4.846153259277344,31.097434997558594
12-16-59-52,-4.528305530548096,4.978023529052734,26.877655029296875
12-16-59-52,-4.170863151550293,5.615383148193359,25.70549774169922
12-16-59-52,-3.872549057006836,3.703296661376953,32.43370056152344
12-16-59-52,-3.6665525436401367,5.043956756591797,28.448348999023438
12-16-59-52,-3.3323793411254883,5.769229888916016,27.909156799316406
12-16-59-52,-2.9283971786499023,5.461540222167969,27.04175567626953
12-16-59-52,-2.657931327819824,3.703296661376953,33.910621643066406
12-16-59-52,-2.363431930541992,4.912086486816406,29.057876586914062
12-16-59-52,-1.9705123901367188,6.890110015869141,23.52527618408203
12-16-59-52,-1.6222248077392578,5.329669952392578,29.432968139648438
12-16-59-52,-1.3056001663208008,4.648349761962891,30.698898315429688
12-16-59-52,-0.9412908554077148,6.516483306884766,23.52527618408203
12-16-59-52,-0.5857553482055664,5.571430206298828,27.932601928710938
12-16-59-53,-0.2542533874511719,4.4945068359375,30.300369262695312
12-16-59-53,0.07686710357666016,5.461540222167969,25.75238037109375
12-16-59-53,0.3992137908935547,4.978023529052734,30.300369262695312
12-16-59-53,0.7494087219238281,5.527473449707031,27.27619171142578
12-16-59-53,1.109903335571289,6.274726867675781,24.556777954101562
12-16-59-53,1.412032127380371,4.0549468994140625,32.24615478515625
12-16-59-53,1.7408638000488281,6.098899841308594,24.22856903076172
12-16-59-53,2.1124210357666016,5.967033386230469,26.104026794433594
12-16-59-53,2.426375389099121,3.791210174560547,34.28571319580078
12-16-59-53,2.6674680709838867,4.912086486816406,28.659339904785156
12-16-59-53,3.0069808959960938,6.032966613769531,26.315017700195312
12-16-59-53,3.3888378143310547,5.175823211669922,29.550186157226562
12-16-59-53,3.6322193145751953,3.175823211669922,36.53626251220703
12-16-59-53,3.925954818725586,4.912086486816406,29.901832580566406
12-16-59-53,4.308574676513672,6.824176788330078,23.665931701660156
12-16-59-53,4.649995803833008,5.8131866455078125,30.089378356933594
12-16-59-54,4.962425231933594,5.043956756591797,29.5032958984375
12-16-59-54,5.329404830932617,6.274726867675781,24.20513153076172
12-16-59-54,5.671205520629883,4.274726867675781,30.417579650878906
12-16-59-54,5.990119934082031,4.758243560791016,29.057876586914062
12-16-59-54,6.286144256591797,5.109889984130859,27.74505615234375
12-16-59-54,6.631380081176758,4.516483306884766,31.917945861816406
12-16-59-54,6.968605041503906,6.1868133544921875,24.53333282470703
12-16-59-54,7.31727409362793,6.032966613769531,24.79120635986328
12-16-59-54,7.645723342895508,4.978023529052734,30.323806762695312
12-16-59-54,7.948234558105469,6.450550079345703,24.392677307128906
12-16-59-54,8.311779022216797,5.6813201904296875,24.697433471679688
12-16-59-54,8.63603401184082,4.274726867675781,29.71428680419922
12-16-59-54,8.816091537475586,2.8901100158691406,34.145057678222656
12-16-59-54,9.091897964477539,4.758243560791016,28.823440551757812
12-16-59-54,9.449722290039062,6.1868133544921875,25.588279724121094
12-16-59-54,9.767871856689453,3.7692298889160156,35.73919677734375
12-16-59-55,10.042152404785156,5.219779968261719,28.378021240234375
12-16-59-55,10.388151168823242,6.538459777832031,24.673995971679688
12-16-59-55,10.795948028564453,5.6813201904296875,28.70623016357422
12-16-59-55,11.108758926391602,4.516483306884766,30.20659637451172
